transaction_id,from_account,to_account,amount,transaction_type,timestamp,from_node,to_node,status
TX008980,ACC0103,ACC0111,2672.51,TRANSFER,2024-01-07 05:40:00,B,A,PENDING
TX008981,ACC0637,ACC0053,186.88,TRANSFER,2024-01-07 05:41:00,B,C,PENDING
TX008982,ACC0313,ACC0392,2633.94,TRANSFER,2024-01-07 05:42:00,B,C,PENDING
TX008983,ACC0102,ACC0705,1913.6,TRANSFER,2024-01-07 05:43:00,A,A,PENDING
TX008984,ACC0052,ACC0487,69.88,TRANSFER,2024-01-07 05:44:00,B,B,PENDING
TX008985,ACC0560,ACC0409,2248.77,TRANSFER,2024-01-07 05:45:00,C,B,PENDING
TX008986,ACC0669,ACC0174,289.89,TRANSFER,2024-01-07 05:46:00,A,A,PENDING
TX008987,ACC0953,ACC0156,3897.39,TRANSFER,2024-01-07 05:47:00,C,A,PENDING
TX008988,ACC0033,ACC0609,1682.75,TRANSFER,2024-01-07 05:48:00,A,A,PENDING
TX008989,ACC0812,ACC0243,1960.71,TRANSFER,2024-01-07 05:49:00,C,A,PENDING
TX008990,ACC0822,ACC0425,3609.99,TRANSFER,2024-01-07 05:50:00,A,C,PENDING
TX008991,ACC0072,ACC0585,1808.35,TRANSFER,2024-01-07 05:51:00,A,A,PENDING
TX008992,ACC0420,ACC0982,2723.07,TRANSFER,2024-01-07 05:52:00,A,B,PENDING
TX008993,ACC0032,ACC0011,1701.43,TRANSFER,2024-01-07 05:53:00,C,C,PENDING
TX008994,ACC0488,ACC0620,1571.81,TRANSFER,2024-01-07 05:54:00,C,C,PENDING
TX008995,ACC0062,ACC0099,2479.71,TRANSFER,2024-01-07 05:55:00,C,A,PENDING
TX008996,ACC0140,ACC0342,4777.02,TRANSFER,2024-01-07 05:56:00,C,A,PENDING
TX008997,ACC0577,ACC0989,71.5,TRANSFER,2024-01-07 05:57:00,B,C,PENDING
TX008998,ACC0818,ACC0473,1088.78,TRANSFER,2024-01-07 05:58:00,C,C,PENDING
TX008999,ACC0473,ACC0092,955.64,TRANSFER,2024-01-07 05:59:00,C,C,PENDING
TX009000,ACC0798,ACC0036,3275.2,TRANSFER,2024-01-07 06:00:00,A,A,PENDING
TX009001,ACC0176,ACC0165,476.69,TRANSFER,2024-01-07 06:01:00,C,A,PENDING
TX009002,ACC0210,ACC0554,4066.85,TRANSFER,2024-01-07 06:02:00,A,C,PENDING
TX009003,ACC0580,ACC0043,3718.79,TRANSFER,2024-01-07 06:03:00,B,B,PENDING
TX009004,ACC0484,ACC0906,387.1,TRANSFER,2024-01-07 06:04:00,B,A,PENDING
TX009005,ACC0400,ACC0508,721.25,TRANSFER,2024-01-07 06:05:00,B,B,PENDING
TX009006,ACC0123,ACC0026,4023.28,TRANSFER,2024-01-07 06:06:00,A,C,PENDING
TX009007,ACC0260,ACC0324,4351.99,TRANSFER,2024-01-07 06:07:00,C,A,PENDING
TX009008,ACC0727,ACC0793,1403.85,TRANSFER,2024-01-07 06:08:00,B,B,PENDING
TX009009,ACC0418,ACC0812,568.25,TRANSFER,2024-01-07 06:09:00,B,C,PENDING
TX009010,ACC0508,ACC0114,2851.7,TRANSFER,2024-01-07 06:10:00,B,A,PENDING
TX009011,ACC0561,ACC0828,4964.12,TRANSFER,2024-01-07 06:11:00,A,A,PENDING
TX009012,ACC0071,ACC0486,4172.83,TRANSFER,2024-01-07 06:12:00,C,A,PENDING
TX009013,ACC0466,ACC0263,1538.9,TRANSFER,2024-01-07 06:13:00,B,C,PENDING
TX009014,ACC0417,ACC0056,4916.42,TRANSFER,2024-01-07 06:14:00,A,C,PENDING
TX009015,ACC0149,ACC0845,1135.66,TRANSFER,2024-01-07 06:15:00,C,C,PENDING
TX009016,ACC0309,ACC0301,4285.57,TRANSFER,2024-01-07 06:16:00,A,B,PENDING
TX009017,ACC0954,ACC0925,667.41,TRANSFER,2024-01-07 06:17:00,A,B,PENDING
TX009018,ACC0370,ACC0148,473.29,TRANSFER,2024-01-07 06:18:00,B,B,PENDING
TX009019,ACC0407,ACC0016,728.91,TRANSFER,2024-01-07 06:19:00,C,B,PENDING
TX009020,ACC0186,ACC0220,4557.73,TRANSFER,2024-01-07 06:20:00,A,B,PENDING
TX009021,ACC0277,ACC0774,420.59,TRANSFER,2024-01-07 06:21:00,B,A,PENDING
TX009022,ACC0978,ACC0751,4570.17,TRANSFER,2024-01-07 06:22:00,A,B,PENDING
TX009023,ACC0681,ACC0748,94.92,TRANSFER,2024-01-07 06:23:00,A,B,PENDING
TX009024,ACC0279,ACC0313,3712.12,TRANSFER,2024-01-07 06:24:00,A,B,PENDING
TX009025,ACC0457,ACC0817,4214.42,TRANSFER,2024-01-07 06:25:00,B,B,PENDING
TX009026,ACC0905,ACC0185,1885.38,TRANSFER,2024-01-07 06:26:00,C,C,PENDING
TX009027,ACC0024,ACC0214,3375.27,TRANSFER,2024-01-07 06:27:00,A,B,PENDING
TX009028,ACC0431,ACC0657,3131.29,TRANSFER,2024-01-07 06:28:00,C,A,PENDING
TX009029,ACC0324,ACC0097,1131.0,TRANSFER,2024-01-07 06:29:00,A,B,PENDING
TX009030,ACC0134,ACC0482,2050.79,TRANSFER,2024-01-07 06:30:00,C,C,PENDING
TX009031,ACC0668,ACC0477,3017.36,TRANSFER,2024-01-07 06:31:00,C,A,PENDING
TX009032,ACC0308,ACC0738,2790.38,TRANSFER,2024-01-07 06:32:00,C,A,PENDING
TX009033,ACC0994,ACC0694,678.34,TRANSFER,2024-01-07 06:33:00,B,B,PENDING
TX009034,ACC0971,ACC0354,4137.53,TRANSFER,2024-01-07 06:34:00,C,A,PENDING
TX009035,ACC0368,ACC0599,2704.85,TRANSFER,2024-01-07 06:35:00,C,C,PENDING
TX009036,ACC0115,ACC0392,194.91,TRANSFER,2024-01-07 06:36:00,B,C,PENDING
TX009037,ACC0109,ACC0589,3340.4,TRANSFER,2024-01-07 06:37:00,B,B,PENDING
TX009038,ACC0328,ACC0979,4651.4,TRANSFER,2024-01-07 06:38:00,B,B,PENDING
TX009039,ACC0596,ACC0945,4209.55,TRANSFER,2024-01-07 06:39:00,C,A,PENDING
TX009040,ACC0175,ACC0825,2155.04,TRANSFER,2024-01-07 06:40:00,B,A,PENDING
TX009041,ACC0902,ACC0415,4966.9,TRANSFER,2024-01-07 06:41:00,C,B,PENDING
TX009042,ACC0720,ACC0293,3665.21,TRANSFER,2024-01-07 06:42:00,A,C,PENDING
TX009043,ACC0822,ACC0549,4425.63,TRANSFER,2024-01-07 06:43:00,A,A,PENDING
TX009044,ACC0262,ACC0491,2784.45,TRANSFER,2024-01-07 06:44:00,B,C,PENDING
TX009045,ACC0811,ACC0900,4542.42,TRANSFER,2024-01-07 06:45:00,B,A,PENDING
TX009046,ACC0527,ACC0691,2112.29,TRANSFER,2024-01-07 06:46:00,C,B,PENDING
TX009047,ACC0220,ACC0475,1903.05,TRANSFER,2024-01-07 06:47:00,B,B,PENDING
TX009048,ACC0061,ACC0930,58.26,TRANSFER,2024-01-07 06:48:00,B,A,PENDING
TX009049,ACC0539,ACC0276,1566.69,TRANSFER,2024-01-07 06:49:00,C,A,PENDING
TX009050,ACC0266,ACC0025,2560.75,TRANSFER,2024-01-07 06:50:00,C,B,PENDING
TX009051,ACC0237,ACC0449,4106.11,TRANSFER,2024-01-07 06:51:00,A,C,PENDING
TX009052,ACC0571,ACC1000,451.97,TRANSFER,2024-01-07 06:52:00,B,B,PENDING
TX009053,ACC0579,ACC0113,2863.72,TRANSFER,2024-01-07 06:53:00,A,C,PENDING
TX009054,ACC0503,ACC0299,3102.36,TRANSFER,2024-01-07 06:54:00,C,C,PENDING
TX009055,ACC0581,ACC0134,437.91,TRANSFER,2024-01-07 06:55:00,C,C,PENDING
TX009056,ACC0308,ACC0045,261.26,TRANSFER,2024-01-07 06:56:00,C,A,PENDING
TX009057,ACC0585,ACC0755,3633.24,TRANSFER,2024-01-07 06:57:00,A,C,PENDING
TX009058,ACC0542,ACC0956,4121.16,TRANSFER,2024-01-07 06:58:00,C,C,PENDING
TX009059,ACC0916,ACC0966,4872.68,TRANSFER,2024-01-07 06:59:00,B,A,PENDING
TX009060,ACC0403,ACC0623,4810.12,TRANSFER,2024-01-07 07:00:00,B,C,PENDING
TX009061,ACC0641,ACC0131,4169.69,TRANSFER,2024-01-07 07:01:00,C,C,PENDING
TX009062,ACC0805,ACC0334,4898.44,TRANSFER,2024-01-07 07:02:00,B,B,PENDING
TX009063,ACC0286,ACC0554,1352.39,TRANSFER,2024-01-07 07:03:00,B,C,PENDING
TX009064,ACC0448,ACC0277,2250.75,TRANSFER,2024-01-07 07:04:00,B,B,PENDING
TX009065,ACC0974,ACC0041,2525.81,TRANSFER,2024-01-07 07:05:00,C,C,PENDING
TX009066,ACC0121,ACC0230,2874.68,TRANSFER,2024-01-07 07:06:00,B,C,PENDING
TX009067,ACC0541,ACC0421,1599.62,TRANSFER,2024-01-07 07:07:00,B,B,PENDING
TX009068,ACC0443,ACC0192,748.69,TRANSFER,2024-01-07 07:08:00,C,A,PENDING
TX009069,ACC0877,ACC0010,849.18,TRANSFER,2024-01-07 07:09:00,B,B,PENDING
TX009070,ACC0171,ACC0205,3719.97,TRANSFER,2024-01-07 07:10:00,A,B,PENDING
TX009071,ACC0504,ACC0703,4694.61,TRANSFER,2024-01-07 07:11:00,A,B,PENDING
TX009072,ACC0152,ACC0888,82.58,TRANSFER,2024-01-07 07:12:00,C,A,PENDING
TX009073,ACC0925,ACC0337,17.44,TRANSFER,2024-01-07 07:13:00,B,B,PENDING
TX009074,ACC0214,ACC0780,1096.84,TRANSFER,2024-01-07 07:14:00,B,A,PENDING
TX009075,ACC0063,ACC0022,100.69,TRANSFER,2024-01-07 07:15:00,A,B,PENDING
TX009076,ACC0532,ACC0386,1250.85,TRANSFER,2024-01-07 07:16:00,B,C,PENDING
TX009077,ACC0299,ACC0762,3574.44,TRANSFER,2024-01-07 07:17:00,C,A,PENDING
TX009078,ACC0413,ACC0465,1203.97,TRANSFER,2024-01-07 07:18:00,C,A,PENDING
TX009079,ACC0114,ACC0627,34.1,TRANSFER,2024-01-07 07:19:00,A,A,PENDING
TX009080,ACC0529,ACC0534,2862.97,TRANSFER,2024-01-07 07:20:00,B,A,PENDING
TX009081,ACC0797,ACC0582,4996.37,TRANSFER,2024-01-07 07:21:00,C,A,PENDING
TX009082,ACC0125,ACC0259,604.36,TRANSFER,2024-01-07 07:22:00,C,B,PENDING
TX009083,ACC0818,ACC0003,125.48,TRANSFER,2024-01-07 07:23:00,C,A,PENDING
TX009084,ACC0978,ACC0877,4253.47,TRANSFER,2024-01-07 07:24:00,A,B,PENDING
TX009085,ACC0394,ACC0582,3767.31,TRANSFER,2024-01-07 07:25:00,B,A,PENDING
TX009086,ACC0643,ACC0156,4103.8,TRANSFER,2024-01-07 07:26:00,B,A,PENDING
TX009087,ACC0143,ACC0702,2477.42,TRANSFER,2024-01-07 07:27:00,C,A,PENDING
TX009088,ACC0957,ACC0468,3713.4,TRANSFER,2024-01-07 07:28:00,A,A,PENDING
TX009089,ACC0596,ACC0690,2664.34,TRANSFER,2024-01-07 07:29:00,C,A,PENDING
TX009090,ACC0792,ACC0592,3636.51,TRANSFER,2024-01-07 07:30:00,A,B,PENDING
TX009091,ACC0758,ACC0734,3092.7,TRANSFER,2024-01-07 07:31:00,C,C,PENDING
TX009092,ACC0398,ACC0010,2713.47,TRANSFER,2024-01-07 07:32:00,C,B,PENDING
TX009093,ACC0751,ACC0345,1508.01,TRANSFER,2024-01-07 07:33:00,B,A,PENDING
TX009094,ACC0863,ACC0974,420.18,TRANSFER,2024-01-07 07:34:00,C,C,PENDING
TX009095,ACC0876,ACC0888,4549.61,TRANSFER,2024-01-07 07:35:00,A,A,PENDING
TX009096,ACC0436,ACC0492,4999.87,TRANSFER,2024-01-07 07:36:00,B,A,PENDING
TX009097,ACC0398,ACC0251,212.75,TRANSFER,2024-01-07 07:37:00,C,C,PENDING
TX009098,ACC0024,ACC0944,2987.66,TRANSFER,2024-01-07 07:38:00,A,C,PENDING
TX009099,ACC0862,ACC0996,2951.54,TRANSFER,2024-01-07 07:39:00,B,A,PENDING
TX009100,ACC0284,ACC0701,1103.4,TRANSFER,2024-01-07 07:40:00,C,C,PENDING
TX009101,ACC0445,ACC0122,4452.69,TRANSFER,2024-01-07 07:41:00,B,C,PENDING
TX009102,ACC0741,ACC0856,1229.15,TRANSFER,2024-01-07 07:42:00,A,B,PENDING
TX009103,ACC0457,ACC0085,4648.55,TRANSFER,2024-01-07 07:43:00,B,B,PENDING
TX009104,ACC0536,ACC0904,434.96,TRANSFER,2024-01-07 07:44:00,C,B,PENDING
TX009105,ACC0095,ACC0679,3024.6,TRANSFER,2024-01-07 07:45:00,C,B,PENDING
TX009106,ACC0662,ACC0379,3474.57,TRANSFER,2024-01-07 07:46:00,C,B,PENDING
TX009107,ACC0338,ACC0514,716.19,TRANSFER,2024-01-07 07:47:00,C,B,PENDING
TX009108,ACC0588,ACC0986,4026.23,TRANSFER,2024-01-07 07:48:00,A,C,PENDING
TX009109,ACC0154,ACC0997,100.67,TRANSFER,2024-01-07 07:49:00,B,B,PENDING
TX009110,ACC0652,ACC0267,4026.55,TRANSFER,2024-01-07 07:50:00,B,A,PENDING
TX009111,ACC0681,ACC0013,351.38,TRANSFER,2024-01-07 07:51:00,A,B,PENDING
TX009112,ACC0209,ACC0332,3815.57,TRANSFER,2024-01-07 07:52:00,C,C,PENDING
TX009113,ACC0285,ACC0423,2061.47,TRANSFER,2024-01-07 07:53:00,A,A,PENDING
TX009114,ACC0458,ACC0330,1881.56,TRANSFER,2024-01-07 07:54:00,C,A,PENDING
TX009115,ACC0589,ACC0622,2990.18,TRANSFER,2024-01-07 07:55:00,B,B,PENDING
TX009116,ACC0291,ACC0596,4453.95,TRANSFER,2024-01-07 07:56:00,A,C,PENDING
TX009117,ACC0280,ACC0884,2028.07,TRANSFER,2024-01-07 07:57:00,B,C,PENDING
TX009118,ACC0453,ACC0152,3583.41,TRANSFER,2024-01-07 07:58:00,A,C,PENDING
TX009119,ACC0098,ACC0060,2757.18,TRANSFER,2024-01-07 07:59:00,C,A,PENDING
TX009120,ACC0274,ACC0903,3223.37,TRANSFER,2024-01-07 08:00:00,B,A,PENDING
TX009121,ACC0017,ACC0830,705.0,TRANSFER,2024-01-07 08:01:00,C,C,PENDING
TX009122,ACC0789,ACC0553,4552.15,TRANSFER,2024-01-07 08:02:00,A,B,PENDING
TX009123,ACC0706,ACC0520,769.52,TRANSFER,2024-01-07 08:03:00,B,B,PENDING
TX009124,ACC0142,ACC0669,1120.24,TRANSFER,2024-01-07 08:04:00,B,A,PENDING
TX009125,ACC0458,ACC0611,4612.99,TRANSFER,2024-01-07 08:05:00,C,C,PENDING
TX009126,ACC0296,ACC0992,15.63,TRANSFER,2024-01-07 08:06:00,C,C,PENDING
TX009127,ACC0985,ACC0913,1961.5,TRANSFER,2024-01-07 08:07:00,B,B,PENDING
TX009128,ACC0035,ACC0544,1739.79,TRANSFER,2024-01-07 08:08:00,C,B,PENDING
TX009129,ACC0909,ACC0072,2489.43,TRANSFER,2024-01-07 08:09:00,A,A,PENDING
TX009130,ACC0706,ACC0333,4525.12,TRANSFER,2024-01-07 08:10:00,B,A,PENDING
TX009131,ACC0479,ACC0233,3950.45,TRANSFER,2024-01-07 08:11:00,C,C,PENDING
TX009132,ACC0368,ACC0653,4854.99,TRANSFER,2024-01-07 08:12:00,C,C,PENDING
TX009133,ACC0422,ACC0320,807.25,TRANSFER,2024-01-07 08:13:00,C,C,PENDING
TX009134,ACC0953,ACC0228,1728.76,TRANSFER,2024-01-07 08:14:00,C,A,PENDING
TX009135,ACC0466,ACC0018,52.02,TRANSFER,2024-01-07 08:15:00,B,A,PENDING
TX009136,ACC0090,ACC0164,3102.58,TRANSFER,2024-01-07 08:16:00,A,C,PENDING
TX009137,ACC0791,ACC0574,4752.58,TRANSFER,2024-01-07 08:17:00,C,B,PENDING
TX009138,ACC0565,ACC0719,1666.76,TRANSFER,2024-01-07 08:18:00,B,C,PENDING
TX009139,ACC0563,ACC0119,3436.23,TRANSFER,2024-01-07 08:19:00,C,C,PENDING
TX009140,ACC0961,ACC0072,3145.43,TRANSFER,2024-01-07 08:20:00,B,A,PENDING
TX009141,ACC0806,ACC0647,4873.02,TRANSFER,2024-01-07 08:21:00,C,C,PENDING
TX009142,ACC0355,ACC0579,99.32,TRANSFER,2024-01-07 08:22:00,B,A,PENDING
TX009143,ACC0682,ACC0888,4462.35,TRANSFER,2024-01-07 08:23:00,B,A,PENDING
TX009144,ACC0118,ACC0905,168.22,TRANSFER,2024-01-07 08:24:00,B,C,PENDING
TX009145,ACC0476,ACC0617,872.74,TRANSFER,2024-01-07 08:25:00,C,C,PENDING
TX009146,ACC0057,ACC0271,2138.09,TRANSFER,2024-01-07 08:26:00,A,B,PENDING
TX009147,ACC0025,ACC0056,435.41,TRANSFER,2024-01-07 08:27:00,B,C,PENDING
TX009148,ACC0576,ACC0249,2616.63,TRANSFER,2024-01-07 08:28:00,A,A,PENDING
TX009149,ACC0470,ACC0089,157.83,TRANSFER,2024-01-07 08:29:00,C,C,PENDING
TX009150,ACC0741,ACC0901,3730.73,TRANSFER,2024-01-07 08:30:00,A,B,PENDING
TX009151,ACC0180,ACC0206,4918.21,TRANSFER,2024-01-07 08:31:00,A,C,PENDING
TX009152,ACC0131,ACC0582,3677.69,TRANSFER,2024-01-07 08:32:00,C,A,PENDING
TX009153,ACC0948,ACC0643,2141.81,TRANSFER,2024-01-07 08:33:00,A,B,PENDING
TX009154,ACC0360,ACC0092,634.22,TRANSFER,2024-01-07 08:34:00,A,C,PENDING
TX009155,ACC0671,ACC0927,1329.81,TRANSFER,2024-01-07 08:35:00,C,A,PENDING
TX009156,ACC0546,ACC0733,1877.56,TRANSFER,2024-01-07 08:36:00,A,B,PENDING
TX009157,ACC0510,ACC0754,2152.62,TRANSFER,2024-01-07 08:37:00,A,B,PENDING
TX009158,ACC0770,ACC0333,1129.7,TRANSFER,2024-01-07 08:38:00,C,A,PENDING
TX009159,ACC0835,ACC0791,4457.12,TRANSFER,2024-01-07 08:39:00,B,C,PENDING
TX009160,ACC0936,ACC0997,3772.06,TRANSFER,2024-01-07 08:40:00,A,B,PENDING
TX009161,ACC0320,ACC0391,3629.78,TRANSFER,2024-01-07 08:41:00,C,B,PENDING
TX009162,ACC0994,ACC0897,1534.25,TRANSFER,2024-01-07 08:42:00,B,A,PENDING
TX009163,ACC0182,ACC0916,730.19,TRANSFER,2024-01-07 08:43:00,C,B,PENDING
TX009164,ACC0451,ACC0430,4938.0,TRANSFER,2024-01-07 08:44:00,B,B,PENDING
TX009165,ACC0873,ACC0650,1506.23,TRANSFER,2024-01-07 08:45:00,A,C,PENDING
TX009166,ACC0846,ACC0990,135.51,TRANSFER,2024-01-07 08:46:00,A,A,PENDING
TX009167,ACC0637,ACC0091,1671.15,TRANSFER,2024-01-07 08:47:00,B,B,PENDING
TX009168,ACC0008,ACC0375,2501.11,TRANSFER,2024-01-07 08:48:00,C,A,PENDING
TX009169,ACC0762,ACC0818,3133.35,TRANSFER,2024-01-07 08:49:00,A,C,PENDING
TX009170,ACC0210,ACC0988,3662.13,TRANSFER,2024-01-07 08:50:00,A,B,PENDING
TX009171,ACC0504,ACC0866,753.01,TRANSFER,2024-01-07 08:51:00,A,C,PENDING
TX009172,ACC0241,ACC0359,2796.09,TRANSFER,2024-01-07 08:52:00,B,C,PENDING
TX009173,ACC0432,ACC0086,2460.93,TRANSFER,2024-01-07 08:53:00,A,C,PENDING
TX009174,ACC0420,ACC0548,853.69,TRANSFER,2024-01-07 08:54:00,A,C,PENDING
TX009175,ACC0963,ACC0326,3786.74,TRANSFER,2024-01-07 08:55:00,A,C,PENDING
TX009176,ACC0768,ACC0696,639.83,TRANSFER,2024-01-07 08:56:00,A,A,PENDING
TX009177,ACC0470,ACC0685,4764.04,TRANSFER,2024-01-07 08:57:00,C,B,PENDING
TX009178,ACC0404,ACC0464,4934.46,TRANSFER,2024-01-07 08:58:00,C,C,PENDING
TX009179,ACC0522,ACC0402,4238.05,TRANSFER,2024-01-07 08:59:00,A,A,PENDING
TX009180,ACC0721,ACC0829,1943.26,TRANSFER,2024-01-07 09:00:00,B,B,PENDING
TX009181,ACC0360,ACC0955,3496.96,TRANSFER,2024-01-07 09:01:00,A,B,PENDING
TX009182,ACC0410,ACC0976,771.69,TRANSFER,2024-01-07 09:02:00,C,B,PENDING
TX009183,ACC0134,ACC0283,4917.99,TRANSFER,2024-01-07 09:03:00,C,B,PENDING
TX009184,ACC0980,ACC0949,3110.79,TRANSFER,2024-01-07 09:04:00,C,B,PENDING
TX009185,ACC0453,ACC0906,4988.97,TRANSFER,2024-01-07 09:05:00,A,A,PENDING
TX009186,ACC0873,ACC0559,2215.57,TRANSFER,2024-01-07 09:06:00,A,B,PENDING
TX009187,ACC0877,ACC0865,1355.12,TRANSFER,2024-01-07 09:07:00,B,B,PENDING
TX009188,ACC0639,ACC0301,2371.79,TRANSFER,2024-01-07 09:08:00,A,B,PENDING
TX009189,ACC0850,ACC0083,3315.33,TRANSFER,2024-01-07 09:09:00,B,C,PENDING
TX009190,ACC0593,ACC0062,3199.17,TRANSFER,2024-01-07 09:10:00,C,C,PENDING
TX009191,ACC0371,ACC0016,192.13,TRANSFER,2024-01-07 09:11:00,C,B,PENDING
TX009192,ACC0999,ACC0956,553.18,TRANSFER,2024-01-07 09:12:00,A,C,PENDING
TX009193,ACC0523,ACC0311,2507.99,TRANSFER,2024-01-07 09:13:00,B,C,PENDING
TX009194,ACC0495,ACC0309,4868.04,TRANSFER,2024-01-07 09:14:00,A,A,PENDING
TX009195,ACC0129,ACC0241,1572.9,TRANSFER,2024-01-07 09:15:00,A,B,PENDING
TX009196,ACC0279,ACC0832,1055.28,TRANSFER,2024-01-07 09:16:00,A,B,PENDING
TX009197,ACC0055,ACC0315,3633.03,TRANSFER,2024-01-07 09:17:00,B,A,PENDING
TX009198,ACC0900,ACC0757,3771.96,TRANSFER,2024-01-07 09:18:00,A,B,PENDING
TX009199,ACC0561,ACC0157,4737.9,TRANSFER,2024-01-07 09:19:00,A,B,PENDING
TX009200,ACC0155,ACC0089,1688.03,TRANSFER,2024-01-07 09:20:00,C,C,PENDING
TX009201,ACC0653,ACC0444,4218.95,TRANSFER,2024-01-07 09:21:00,C,A,PENDING
TX009202,ACC0620,ACC0756,3758.54,TRANSFER,2024-01-07 09:22:00,C,A,PENDING
TX009203,ACC0168,ACC0366,1291.32,TRANSFER,2024-01-07 09:23:00,A,A,PENDING
TX009204,ACC0805,ACC0177,95.79,TRANSFER,2024-01-07 09:24:00,B,A,PENDING
TX009205,ACC0410,ACC0676,3457.87,TRANSFER,2024-01-07 09:25:00,C,B,PENDING
TX009206,ACC0821,ACC0290,3217.66,TRANSFER,2024-01-07 09:26:00,C,C,PENDING
TX009207,ACC0091,ACC0785,627.39,TRANSFER,2024-01-07 09:27:00,B,C,PENDING
TX009208,ACC0687,ACC0728,3066.17,TRANSFER,2024-01-07 09:28:00,A,C,PENDING
TX009209,ACC0793,ACC0201,2738.04,TRANSFER,2024-01-07 09:29:00,B,A,PENDING
TX009210,ACC0083,ACC0544,742.29,TRANSFER,2024-01-07 09:30:00,C,B,PENDING
TX009211,ACC0256,ACC0003,4287.3,TRANSFER,2024-01-07 09:31:00,B,A,PENDING
TX009212,ACC0440,ACC0240,1540.55,TRANSFER,2024-01-07 09:32:00,C,A,PENDING
TX009213,ACC0346,ACC0694,2937.93,TRANSFER,2024-01-07 09:33:00,B,B,PENDING
TX009214,ACC0295,ACC0513,4373.41,TRANSFER,2024-01-07 09:34:00,B,A,PENDING
TX009215,ACC0515,ACC0826,902.06,TRANSFER,2024-01-07 09:35:00,C,B,PENDING
TX009216,ACC0067,ACC0541,2588.92,TRANSFER,2024-01-07 09:36:00,B,B,PENDING
TX009217,ACC0601,ACC0821,2104.68,TRANSFER,2024-01-07 09:37:00,B,C,PENDING
TX009218,ACC0024,ACC0415,2031.71,TRANSFER,2024-01-07 09:38:00,A,B,PENDING
TX009219,ACC0887,ACC0793,101.25,TRANSFER,2024-01-07 09:39:00,C,B,PENDING
TX009220,ACC0868,ACC0101,4084.63,TRANSFER,2024-01-07 09:40:00,B,C,PENDING
TX009221,ACC0045,ACC0187,464.63,TRANSFER,2024-01-07 09:41:00,A,B,PENDING
TX009222,ACC0835,ACC0900,1861.64,TRANSFER,2024-01-07 09:42:00,B,A,PENDING
TX009223,ACC0201,ACC0673,3751.26,TRANSFER,2024-01-07 09:43:00,A,B,PENDING
TX009224,ACC0085,ACC0822,3633.77,TRANSFER,2024-01-07 09:44:00,B,A,PENDING
TX009225,ACC0254,ACC0884,156.24,TRANSFER,2024-01-07 09:45:00,C,C,PENDING
TX009226,ACC0726,ACC0412,264.28,TRANSFER,2024-01-07 09:46:00,A,B,PENDING
TX009227,ACC0626,ACC0762,4755.8,TRANSFER,2024-01-07 09:47:00,C,A,PENDING
TX009228,ACC0435,ACC0005,4120.74,TRANSFER,2024-01-07 09:48:00,A,C,PENDING
TX009229,ACC0246,ACC0509,719.97,TRANSFER,2024-01-07 09:49:00,A,C,PENDING
TX009230,ACC0731,ACC0748,3212.88,TRANSFER,2024-01-07 09:50:00,C,B,PENDING
TX009231,ACC0518,ACC0395,273.83,TRANSFER,2024-01-07 09:51:00,C,C,PENDING
TX009232,ACC0060,ACC0208,824.15,TRANSFER,2024-01-07 09:52:00,A,B,PENDING
TX009233,ACC0716,ACC0207,534.12,TRANSFER,2024-01-07 09:53:00,C,A,PENDING
TX009234,ACC0458,ACC0564,4142.08,TRANSFER,2024-01-07 09:54:00,C,A,PENDING
TX009235,ACC0638,ACC0619,4562.97,TRANSFER,2024-01-07 09:55:00,C,B,PENDING
TX009236,ACC0051,ACC0083,456.43,TRANSFER,2024-01-07 09:56:00,A,C,PENDING
TX009237,ACC0283,ACC0034,4692.41,TRANSFER,2024-01-07 09:57:00,B,B,PENDING
TX009238,ACC0215,ACC0305,4595.73,TRANSFER,2024-01-07 09:58:00,C,C,PENDING
TX009239,ACC0487,ACC0833,592.71,TRANSFER,2024-01-07 09:59:00,B,C,PENDING
TX009240,ACC0110,ACC0769,3452.4,TRANSFER,2024-01-07 10:00:00,C,B,PENDING
TX009241,ACC0766,ACC0102,2952.57,TRANSFER,2024-01-07 10:01:00,B,A,PENDING
TX009242,ACC0478,ACC0781,3264.64,TRANSFER,2024-01-07 10:02:00,B,B,PENDING
TX009243,ACC0425,ACC0047,3905.56,TRANSFER,2024-01-07 10:03:00,C,C,PENDING
TX009244,ACC0108,ACC0906,3155.4,TRANSFER,2024-01-07 10:04:00,A,A,PENDING
TX009245,ACC0398,ACC0906,4637.29,TRANSFER,2024-01-07 10:05:00,C,A,PENDING
TX009246,ACC0779,ACC0963,1780.34,TRANSFER,2024-01-07 10:06:00,C,A,PENDING
TX009247,ACC0733,ACC0632,4889.07,TRANSFER,2024-01-07 10:07:00,B,C,PENDING
TX009248,ACC0053,ACC0740,2541.56,TRANSFER,2024-01-07 10:08:00,C,C,PENDING
TX009249,ACC0101,ACC0596,3243.59,TRANSFER,2024-01-07 10:09:00,C,C,PENDING
TX009250,ACC0866,ACC0652,2338.63,TRANSFER,2024-01-07 10:10:00,C,B,PENDING
TX009251,ACC0537,ACC0337,4338.01,TRANSFER,2024-01-07 10:11:00,A,B,PENDING
TX009252,ACC0944,ACC0010,3147.14,TRANSFER,2024-01-07 10:12:00,C,B,PENDING
TX009253,ACC0079,ACC0211,4791.44,TRANSFER,2024-01-07 10:13:00,B,B,PENDING
TX009254,ACC0349,ACC0229,1695.11,TRANSFER,2024-01-07 10:14:00,B,B,PENDING
